QUERY_CLUSTER	SUBJECT_CLUSTER	CLUSTER_SEQUENCE_ID	QUERY_SUBCLUSTERS	SUBJECT_SUBCLUSTERS	DDM_CORRELATION_PEARSON	P-VALUE_PEARSON	DDM_CORRELATION_SPEARMAN	P-VALUE_SPEARMAN	FIXED_SEQ_ID	IG_PAIR	SEQ_ID_RANGE
5dm7A	4wfbA	62.55	"['4u67A', '5jvgA']"	"['4wfaA', '5nrgA']"	-0.8119785497826559	0.0	-0.488205123552898	0.0	63.671875	FALSE	"60-70"
5dn6D	6focF	60.72	"['5dn6E', '5dn6D']"	"['6focD', '6focE']"	-0.93691238778051	0.0	-0.8556298972233096	0.0	63.370786516853926	FALSE	"60-70"
5dn6D	6q45F	71.24	"['5dn6E', '5dn6D']"	"['6q45L', '6q45E']"	-0.9512502959521283	0.0	-0.8827785776463818	0.0	72.21006564551422	FALSE	"70-80"
5dn6D	1mabB	77.83	"['5dn6E', '5dn6D']"	"['1h8eE', '1mabB']"	0.7455160623630025	0.0	0.6733289781354872	0.0	79.69094922737307	FALSE	"70-80"
5dn6D	5ik2E	70.24	"['5dn6E', '5dn6D']"	"['5hkkF', '2qe7D']"	-0.8973653199398898	0.0	-0.8212848683045446	0.0	71.55361050328227	FALSE	"70-80"
5dn6D	2wpdE	76.47	"['5dn6E', '5dn6D']"	"['3ofnD', '2xokE']"	-0.9404828297532516	0.0	-0.8548195041608959	0.0	76.97368421052632	FALSE	"70-80"
5dn6D	5fl7D	75.58	"['5dn6E', '5dn6D']"	"['5fl7D', '5fl7E']"	-0.9169737886917787	0.0	-0.8259686539345277	0.0	76.40692640692642	FALSE	"70-80"
5dn6D	4xd7D	67.51	"['5dn6E', '5dn6D']"	"['4xd7E', '4xd7F']"	0.9408756088780057	0.0	0.8745133884059746	0.0	69.16299559471366	FALSE	"60-70"
5dn6D	2xndD	78.54	"['5dn6E', '5dn6D']"	"['2xndD', '2xndE']"	-0.9662400024531566	0.0	-0.9233142906450762	0.0	78.61771058315334	FALSE	"70-80"
5dn6D	6f5dF	64.19	"['5dn6E', '5dn6D']"	"['6f5dF', '6f5dE']"	-0.9364072743218042	0.0	-0.8750471487502965	0.0	65.0759219088937	FALSE	"60-70"
5drxL	3u0wL	76.36	"['6b0gC', '6nb8L']"	"['3u0wL', '6faxL']"	0.9770745540146513	0.0	0.811171692591533	0.0	77.25118483412322	TRUE	"70-80"
5drxL	3s88L	55.96	"['6b0gC', '6nb8L']"	"['3s88L', '1ztxL']"	0.9651150565917812	0.0	0.8208131103562978	0.0	56.872037914691944	TRUE	"50-60"
5drxL	5m6aA	40.91	"['6b0gC', '6nb8L']"	"['5m6aA', '5m6aC']"	0.892367178986789	0.0	0.6529129238821617	0.0	43.90243902439025	TRUE	"40-50"
5drxL	6okmL	76.82	"['6b0gC', '6nb8L']"	"['6ogxL', '6okmL']"	-0.9599767661419827	0.0	-0.78846737736869	0.0	77.61904761904762	TRUE	"70-80"
5drxL	2dd8L	40.18	"['6b0gC', '6nb8L']"	"['2g75D', '2dd8L']"	0.923303823431489	0.0	0.6909927120953299	0.0	41.951219512195124	TRUE	"40-50"
5drxL	5m6iB	38.91	"['6b0gC', '6nb8L']"	"['5m6iA', '5m6iB']"	-0.4358628423282195	0.0	-0.2541717246315654	0.0	42.57425742574257	TRUE	"30-40"
5drxL	3eotL	56.62	"['6b0gC', '6nb8L']"	"['2b2xL', '3eotL']"	-0.07062147967607232	2.033508002472307e-49	0.4569738342301518	0.0	55.980861244019145	TRUE	"50-60"
5drxL	4lstL	74.32	"['6b0gC', '6nb8L']"	"['4olzL', '4jkpL']"	0.8491942743929508	0.0	0.6113772464461563	0.0	80.0	TRUE	"70-80"
5drxL	5xhvL	77.27	"['6b0gC', '6nb8L']"	"['5xhvQ', '5xhvL']"	-0.9495354159311135	0.0	-0.7846095383494737	0.0	78.40375586854461	TRUE	"70-80"
5drxL	1uj3A	75.45	"['6b0gC', '6nb8L']"	"['5ob5L', '1pg7L']"	-0.9767105599686516	0.0	-0.8021007825345376	0.0	77.46478873239437	TRUE	"70-80"
5drxL	6cbjL	40.45	"['6b0gC', '6nb8L']"	"['6cbjL', '5tplL']"	-0.7839026230131605	0.0	-0.5313850776357123	0.0	42.99516908212561	TRUE	"40-50"
5drxL	5mtlC	39.82	"['6b0gC', '6nb8L']"	"['5mtlB', '5mtlD']"	0.886422939291803	0.0	0.6500253678211344	0.0	43.455497382198956	TRUE	"30-40"
5drxL	6l98B	41.52	"['6b0gC', '6nb8L']"	"['6l98A', '6l98B']"	-0.8946131910672845	0.0	-0.6486539888610995	0.0	44.827586206896555	TRUE	"40-50"
5drxL	6ammL	74.66	"['6b0gC', '6nb8L']"	"['6anpA', '6ao0L']"	0.4574790395868449	0.0	0.2785580315382433	0.0	77.25118483412322	TRUE	"70-80"
5drxL	6c6yB	70.45	"['6b0gC', '6nb8L']"	"['6c6xB', '6c6yL']"	-0.9418550471205589	0.0	-0.7801674000449441	0.0	71.36150234741784	TRUE	"70-80"
5drxL	6qn7L	40.45	"['6b0gC', '6nb8L']"	"['6qn8F', '6qn7B']"	-0.9176393415047783	0.0	-0.7310860580668709	0.0	42.58373205741627	TRUE	"40-50"
5drxL	5t4zL	40.27	"['6b0gC', '6nb8L']"	"['5t4zB', '5t4zL']"	-0.9195004458049307	0.0	-0.7130786690369152	0.0	44.1747572815534	TRUE	"40-50"
5drxL	3hc3L	75.8	"['6b0gC', '6nb8L']"	"['3hc0B', '5wuxB']"	0.9493461333202087	0.0	0.784657679800486	0.0	76.88679245283019	TRUE	"70-80"
5drxL	5bk0A	87.21	"['6b0gC', '6nb8L']"	"['6azxD', '5bk0A']"	-0.9582828573442953	0.0	-0.7603225618572251	0.0	86.51162790697674	TRUE	"80-90"
5drxL	1za6A	81.98	"['6b0gC', '6nb8L']"	"['6p8nL', '5jq6L']"	-0.9628285605109635	0.0	-0.788401654542038	0.0	82.91457286432161	TRUE	"80-90"
5drxL	3so3B	79.64	"['6b0gC', '6nb8L']"	"['4dn4L', '3f12C']"	-0.7461858760297749	0.0	-0.6048097202194235	0.0	80.0	TRUE	"70-80"
5drxL	5dk3A	79.09	"['6b0gC', '6nb8L']"	"['5ggsB', '5dk3A']"	0.9740578454163012	0.0	0.8112267866749497	0.0	79.26267281105991	TRUE	"70-80"
5drxL	6phbC	75.45	"['6b0gC', '6nb8L']"	"['5uqyC', '5f7eL']"	-0.8084957819856496	0.0	-0.6898909304994832	0.0	76.69902912621359	TRUE	"70-80"
5drxL	6a77L	52.07	"['6b0gC', '6nb8L']"	"['6a77L', '6a76L']"	-0.9638858240774535	0.0	-0.8169103507020945	0.0	53.08056872037915	TRUE	"50-60"
5drxL	6nisL	42.04	"['6b0gC', '6nb8L']"	"['6nipB', '6nisL']"	0.8610971145794019	0.0	0.5908883772630638	0.0	44.11764705882353	TRUE	"40-50"
5drxL	5lspL	74.66	"['6b0gC', '6nb8L']"	"['5lspT', '5lspL']"	-0.9771028841683683	0.0	-0.8327499433159135	0.0	76.41509433962264	TRUE	"70-80"
5drxL	1lilA	41.86	"['6b0gC', '6nb8L']"	"['1lilA', '1lilB']"	0.8709769972496618	0.0	0.6130236048635542	0.0	45.04950495049505	TRUE	"40-50"
5drxL	6pzhA	41.82	"['6b0gC', '6nb8L']"	"['5kjrL', '6pzhA']"	-0.8178817377143988	0.0	-0.5389985887091645	0.0	43.34975369458128	TRUE	"40-50"
5drxL	3qg6A	68.95	"['6b0gC', '6nb8L']"	"['3qg6L', '3qg7L']"	0.9682475151132863	0.0	0.7739145140996785	0.0	69.44444444444444	TRUE	"60-70"
5drxL	5k8aL	75.0	"['6b0gC', '6nb8L']"	"['3ixtL', '4zypM']"	-0.9745049175190121	0.0	-0.8034319322301055	0.0	76.77725118483413	TRUE	"70-80"
5drxL	3aazB	90.45	"['6b0gC', '6nb8L']"	"['5mo9L', '6pydB']"	-0.9601771184355258	0.0	-0.7969333847835348	0.0	91.4691943127962	TRUE	"90-100"
5drxL	1i9rL	79.09	"['6b0gC', '6nb8L']"	"['1i9rM', '6bjzL']"	0.9790870269148222	0.0	0.8086500723488985	0.0	80.37383177570094	TRUE	"70-80"
5drxL	3fctA	75.34	"['6b0gC', '6nb8L']"	"['1ngxA', '1n7mH']"	-0.9493939663982824	0.0	-0.7426683523393761	0.0	77.93427230046949	TRUE	"70-80"
5drxL	5bv7B	41.55	"['6b0gC', '6nb8L']"	"['4xx1G', '4xx1L']"	0.9128723565567987	0.0	0.7130502306189915	0.0	46.03960396039604	TRUE	"40-50"
5drxL	1xcqA	61.54	"['6b0gC', '6nb8L']"	"['5muqL', '1sbsL']"	0.8550703092752536	0.0	0.7020739087550137	0.0	61.75115207373272	TRUE	"60-70"
5drxL	3mj9L	40.72	"['6b0gC', '6nb8L']"	"['3mj8L', '3mj9L']"	0.8880822586748933	0.0	0.6666315769336932	0.0	45.0	TRUE	"40-50"
5drxL	6svlE	73.76	"['6b0gC', '6nb8L']"	"['1bbjL', '6svlL']"	-0.9756560394424776	0.0	-0.8304872104119964	0.0	74.88151658767772	TRUE	"70-80"
5drxL	3eobL	77.27	"['6b0gC', '6nb8L']"	"['3eobA', '3eo9L']"	-0.981807235545709	0.0	-0.8251973766765421	0.0	78.40375586854461	TRUE	"70-80"
5drxL	1b6dA	75.69	"['6b0gC', '6nb8L']"	"['1b6dA', '1b6dB']"	-0.8733866684970563	0.0	-0.6570579754009921	0.0	77.35849056603774	TRUE	"70-80"
5drxL	5gkrB	41.36	"['6b0gC', '6nb8L']"	"['5gkrB', '6p9iD']"	0.7634548361821709	0.0	0.48296082589604666	0.0	42.78846153846153	TRUE	"40-50"
5drxL	1knoB	25.45	"['6b0gC', '6nb8L']"	"['2gfbJ', '1knoB']"	0.4842213180630985	0.0	0.44171249116729816	0.0	27.722772277227726	TRUE	"20-30"
5drxL	3ulsL	41.82	"['6b0gC', '6nb8L']"	"['3uluC', '3ulsL']"	-0.8702021190419875	0.0	-0.6158221781401183	0.0	45.36585365853659	TRUE	"40-50"
5drxL	4lluB	47.3	"['6b0gC', '6nb8L']"	"['4lluD', '4llwD']"	-0.8803707185750039	0.0	-0.6802739956897951	0.0	48.292682926829265	TRUE	"40-50"
5drxL	6oc7L	43.18	"['6b0gC', '6nb8L']"	"['6vbqB', '6phdL']"	-0.8145520823372138	0.0	-0.5416549128284001	0.0	46.766169154228855	TRUE	"40-50"
5drxL	6grzA	39.37	"['6b0gC', '6nb8L']"	"['6grzB', '6grzA']"	-0.9009471643504676	0.0	-0.6622548907385387	0.0	42.78846153846153	TRUE	"30-40"
5drxL	7bwjL	41.36	"['6b0gC', '6nb8L']"	"['6txzL', '6txzM']"	-0.8627671953172592	0.0	-0.580511295202802	0.0	45.410628019323674	TRUE	"40-50"
5drxL	4dagL	41.47	"['6b0gC', '6nb8L']"	"['6iebF', '5y2kH']"	-0.8602634123854204	0.0	-0.5918907955185961	0.0	45.59585492227979	TRUE	"40-50"
5drxL	6glwL	41.36	"['6b0gC', '6nb8L']"	"['6glwL', '6glwD']"	-0.8761411193460361	0.0	-0.612159151417515	0.0	44.01913875598086	TRUE	"40-50"
5drxL	1tqcC	68.64	"['6b0gC', '6nb8L']"	"['4onfL', '4okvB']"	0.9207308616725614	0.0	0.7542245799320259	0.0	69.44444444444444	TRUE	"60-70"
5drxL	3g6aL	41.55	"['6b0gC', '6nb8L']"	"['3g6aL', '3g6dL']"	0.9355887013809827	0.0	0.7234766902097247	0.0	44.6078431372549	TRUE	"40-50"
5drxL	5y11B	78.64	"['6b0gC', '6nb8L']"	"['1yylL', '6ofiL']"	0.918446870584875	0.0	0.7676055426524182	0.0	81.13207547169812	TRUE	"70-80"
5drxL	6ugsL	75.91	"['6b0gC', '6nb8L']"	"['5vh4B', '5vh3B']"	-0.9729507337076702	0.0	-0.8152798992115757	0.0	76.99530516431925	TRUE	"70-80"
5drxL	3lmjL	40.89	"['6b0gC', '6nb8L']"	"['3lmjL', '3lqaL']"	-0.8806612276246367	0.0	-0.6493879402479419	0.0	44.11764705882353	TRUE	"40-50"
5drxL	3g5zB	25.45	"['6b0gC', '6nb8L']"	"['3g5zB', '3g5xB']"	0.8080814634785939	0.0	0.58088579295009	0.0	26.21359223300971	TRUE	"20-30"
5drxL	3h0tA	40.0	"['6b0gC', '6nb8L']"	"['5utzC', '4hqqL']"	0.7717446293508018	0.0	0.4829294434937411	0.0	42.4390243902439	TRUE	"40-50"
5drxL	4x8jL	58.18	"['6b0gC', '6nb8L']"	"['4x8jB', '4x8jL']"	-0.9805346009720454	0.0	-0.8259284283581814	0.0	59.624413145539904	TRUE	"50-60"
5drxL	2oz4L	58.64	"['6b0gC', '6nb8L']"	"['3fb6B', '6ionL']"	-0.9601249420464675	0.0	-0.8040226406869433	0.0	59.04761904761905	TRUE	"50-60"
5drxL	4utbL	39.09	"['6b0gC', '6nb8L']"	"['4utbM', '5lcvL']"	0.8739976188800491	0.0	0.6247882022822419	0.0	43.34975369458128	TRUE	"30-40"
5drxL	6mg4A	38.91	"['6b0gC', '6nb8L']"	"['6mg5B', '6mg4A']"	-0.8930850071785493	0.0	-0.6430276493302467	0.0	42.51207729468599	TRUE	"30-40"
5drxL	4tnwZ	37.67	"['6b0gC', '6nb8L']"	"['4tnwi', '1gigL']"	0.7642447282345736	0.0	0.4686407658526274	0.0	40.88669950738916	TRUE	"30-40"
5drxL	1um4L	76.36	"['6b0gC', '6nb8L']"	"['1aj7L', '2rcsL']"	-0.9759481886344071	0.0	-0.8062313857872785	0.0	78.87323943661971	TRUE	"70-80"
5drxL	4rgnE	62.16	"['6b0gC', '6nb8L']"	"['1a3rL', '1hinL']"	-0.9259510799045327	0.0	-0.7556603043717631	0.0	61.57407407407407	TRUE	"60-70"
5drxL	4nztL	39.82	"['6b0gC', '6nb8L']"	"['4fqyL', '6cnvL']"	0.9156110334986589	0.0	0.6870701808010747	0.0	43.56435643564357	TRUE	"30-40"
5dsgB	5zkcA	62.41	"['5dsgB', '5dsgA']"	"['5zk3A', '5zkbA']"	0.05483070710168213	9.419256768956276e-89	0.042567746929564866	3.386778564337406e-54	66.75824175824175	FALSE	"60-70"
5du3A	1hp7A	28.01	"['5duqA', '2oayA']"	"['5io1A', '2d26A']"	0.9319047131213233	0.0	0.49855709480803456	0.0	28.338762214983714	FALSE	"20-30"
5du3A	5cdzA	34.06	"['5duqA', '2oayA']"	"['5cdxA', '5cdzA']"	0.9196585462673269	0.0	0.5786905251263967	0.0	35.75757575757576	FALSE	"30-40"
5dzrA	2xgjA	56.83	"['5dzrA', '4xgtA']"	"['5ooqB', '4u4cA']"	-0.07265078758255246	0.0	-0.08447753208403957	0.0	60.244988864142535	FALSE	"50-60"
5e94B	5lspL	27.8	"['5e94B', '5e94D']"	"['5lspT', '5lspL']"	0.7902981422873258	0.0	0.5499498651957961	0.0	30.541871921182267	TRUE	"20-30"
5e94B	3s62H	55.86	"['5e94B', '5e94D']"	"['1z3gH', '3s62H']"	-0.9367795743276737	0.0	-0.7915860314076281	0.0	58.85167464114832	TRUE	"50-60"
5e94B	1bbdH	52.44	"['5e94B', '5e94D']"	"['1a3rH', '1bbdH']"	0.9298656986892878	0.0	0.7905014019991973	0.0	55.45023696682464	TRUE	"50-60"
5e94B	1b6dA	28.25	"['5e94B', '5e94D']"	"['1b6dA', '1b6dB']"	0.875163606734583	0.0	0.7056221762766473	0.0	31.03448275862069	TRUE	"20-30"
5e94B	6umjH	67.24	"['5e94B', '5e94D']"	"['6umhh', '6umjH']"	0.8365336792645921	0.0	0.6864408513773255	0.0	69.95515695067265	TRUE	"60-70"
5e94B	6bliA	76.32	"['5e94B', '5e94D']"	"['6bliG', '6bliA']"	0.9723369780007566	0.0	0.8445846131306235	0.0	78.70370370370371	TRUE	"70-80"
5e94B	4risH	66.81	"['5e94B', '5e94D']"	"['4hpoH', '4risH']"	0.8599288078773829	0.0	0.6725554284357129	0.0	68.39622641509435	TRUE	"60-70"
5e94B	5bk2C	69.3	"['5e94B', '5e94D']"	"['4xgzG', '4rrpG']"	-0.9153309130684684	0.0	-0.8123783389548825	0.0	69.01408450704226	TRUE	"60-70"
5e94B	5a16A	60.44	"['5e94B', '5e94D']"	"['5a16A', '4yzfI']"	-0.9603562159295795	0.0	-0.8027340614304052	0.0	61.261261261261254	TRUE	"60-70"
5e94B	6a77H	53.36	"['5e94B', '5e94D']"	"['6a76H', '6a77H']"	0.9695275409593744	0.0	0.8153277579776225	0.0	55.39906103286385	TRUE	"50-60"
5e94B	2v7hH	57.66	"['5e94B', '5e94D']"	"['2v7hH', '2v7hB']"	0.9477906214069626	0.0	0.7826566862767063	0.0	60.66350710900474	TRUE	"50-60"
5e94B	4jj5B	55.66	"['5e94B', '5e94D']"	"['4isvB', '4jj5B']"	-0.9586305722240883	0.0	-0.7935436031057047	0.0	58.333333333333336	TRUE	"50-60"
5e94B	4ij3C	60.63	"['5e94B', '5e94D']"	"['5d96J', '4ij3C']"	-0.9513307590420728	0.0	-0.8055440947828477	0.0	63.8095238095238	TRUE	"60-70"
5e94B	4mxvF	67.56	"['5e94B', '5e94D']"	"['4mxwW', '4mxvY']"	-0.9663406588549543	0.0	-0.8177093762730505	0.0	72.03791469194313	TRUE	"60-70"
5e94B	5xhvH	68.44	"['5e94B', '5e94D']"	"['5xhvP', '5xhvH']"	-0.9220389639022962	0.0	-0.7708750280034841	0.0	70.0	TRUE	"60-70"
5e94B	3nz8A	54.75	"['5e94B', '5e94D']"	"['3nz8H', '3nz8A']"	0.9808694560704142	0.0	0.8411729209783857	0.0	56.872037914691944	TRUE	"50-60"
5e94B	6anpH	67.84	"['5e94B', '5e94D']"	"['6anpB', '6ao0H']"	-0.36482778620217554	0.0	-0.37930863499035167	0.0	69.6969696969697	TRUE	"60-70"
5e94B	6b0wH	67.56	"['5e94B', '5e94D']"	"['6b0sH', '6b0wH']"	-0.9620225982243764	0.0	-0.8266242586323771	0.0	68.98148148148148	TRUE	"60-70"
5e94B	6kvfH	63.23	"['5e94B', '5e94D']"	"['6kvfH', '6kvfA']"	0.8350488256797753	0.0	0.6684060307135157	0.0	65.19607843137256	TRUE	"60-70"
5e94B	5az2H	55.86	"['5e94B', '5e94D']"	"['5az2H', '5e8dH']"	-0.9456043552412577	0.0	-0.7802305730919162	0.0	59.04761904761905	TRUE	"50-60"
5e94B	3ulsH	77.23	"['5e94B', '5e94D']"	"['3ulsH', '3ulvD']"	0.9533778213990146	0.0	0.7955557362838478	0.0	79.72350230414746	TRUE	"70-80"
5e94B	1a4kB	64.13	"['5e94B', '5e94D']"	"['1a4jB', '1a4kH']"	0.9472013775078106	0.0	0.7775869702369907	0.0	65.74074074074075	TRUE	"60-70"
5e94B	1jpsH	69.33	"['5e94B', '5e94D']"	"['1pg7I', '1jpsH']"	0.9766543471220513	0.0	0.8474803557800081	0.0	72.03791469194313	TRUE	"60-70"
5e94B	6p3sA	66.23	"['5e94B', '5e94D']"	"['6p3sM', '6p3sI']"	0.9622599919552794	0.0	0.8173680099024074	0.0	68.42105263157895	TRUE	"60-70"
5e94B	3so3B	29.28	"['5e94B', '5e94D']"	"['4dn4L', '3f12C']"	0.38620820994093186	0.0	0.22805051306124483	0.0	31.413612565445025	TRUE	"20-30"
5e94B	4lvhB	65.91	"['5e94B', '5e94D']"	"['4lvhK', '4uv7H']"	-0.8464578226389328	0.0	-0.7073112136217806	0.0	67.29857819905213	TRUE	"60-70"
5e94B	2dquH	56.05	"['5e94B', '5e94D']"	"['2dqtH', '2dtmH']"	0.9492425257200402	0.0	0.8111917904906584	0.0	58.3732057416268	TRUE	"50-60"
5e94B	5itbH	67.41	"['5e94B', '5e94D']"	"['5j3dC', '5itbH']"	-0.9134497014682376	0.0	-0.7554725774583995	0.0	70.89201877934272	TRUE	"60-70"
5e94B	6ugsL	30.8	"['5e94B', '5e94D']"	"['5vh4B', '5vh3B']"	0.7263505376841596	0.0	0.5183010293170254	0.0	34.15841584158416	TRUE	"30-40"
5e94B	4xwgH	67.98	"['5e94B', '5e94D']"	"['4xx1H', '4xx1E']"	-0.9678535750612246	0.0	-0.8227358146393366	0.0	70.56074766355141	TRUE	"60-70"
5e94B	2gjzH	59.82	"['5e94B', '5e94D']"	"['2gjzB', '2gk0B']"	0.960384994961824	0.0	0.8031446006603291	0.0	61.57407407407407	TRUE	"50-60"
5e94B	3b2uN	79.11	"['5e94B', '5e94D']"	"['6b3sF', '3b2vH']"	0.9609418136577744	0.0	0.820761420523102	0.0	81.2206572769953	TRUE	"70-80"
5e94B	5w08I	60.85	"['5e94B', '5e94D']"	"['5w08I', '6ur5A']"	0.8658385620171479	0.0	0.697624573884429	0.0	63.96396396396396	TRUE	"60-70"
5e94B	5w4lH	68.44	"['5e94B', '5e94D']"	"['3tnnE', '5w4lH']"	-0.960451620974394	0.0	-0.8369597013176768	0.0	71.15384615384616	TRUE	"60-70"
5e94B	3mj8H	64.13	"['5e94B', '5e94D']"	"['3mj8H', '3mj9H']"	0.9806218912401652	0.0	0.8217824076665199	0.0	68.59903381642512	TRUE	"60-70"
5e94B	6d9gA	52.47	"['5e94B', '5e94D']"	"['6d9gA', '6d9gC']"	-0.9619949145353849	0.0	-0.810745073162137	0.0	54.166666666666664	TRUE	"50-60"
5e94B	1za3B	67.97	"['5e94B', '5e94D']"	"['1za3B', '1za3H']"	-0.9488159428928397	0.0	-0.8180207344875337	0.0	70.50691244239631	TRUE	"60-70"
5e94B	3g6dH	68.0	"['5e94B', '5e94D']"	"['3g6aH', '3g6dH']"	0.9446987657895333	0.0	0.8182868945900011	0.0	68.77828054298642	TRUE	"60-70"
5e94B	6qkdJ	64.63	"['5e94B', '5e94D']"	"['6qkdI', '6qkdJ']"	0.016549826968419792	0.000350346171663075	-0.011401206994960073	0.013790494701412916	67.12962962962963	TRUE	"60-70"
5e94B	4gsdH	75.45	"['5e94B', '5e94D']"	"['4xnqH', '4gsdH']"	0.9636069807137384	0.0	0.845796357320772	0.0	76.38888888888889	TRUE	"70-80"
5e94B	5vkkH	66.22	"['5e94B', '5e94D']"	"['5vl3H', '5vkkA']"	0.8508543822588884	0.0	0.690360891629351	0.0	68.42105263157895	TRUE	"60-70"
5e94B	6ca7H	63.98	"['5e94B', '5e94D']"	"['6ca9D', '6ca7H']"	-0.07689532045231015	3.98115320097956e-62	-0.2142087874103243	0.0	68.05555555555556	TRUE	"60-70"
5e94B	5ockH	54.91	"['5e94B', '5e94D']"	"['5ocyH', '5ocxH']"	0.9429009342100856	0.0	0.7875953776045422	0.0	56.39810426540285	TRUE	"50-60"
5e94B	3skjH	65.96	"['5e94B', '5e94D']"	"['3skjI', '3skjH']"	-0.9485807772713017	0.0	-0.8159977566084327	0.0	71.02803738317756	TRUE	"60-70"
5e94B	2f58H	73.21	"['5e94B', '5e94D']"	"['3f58H', '1f58H']"	-0.9690210427417094	0.0	-0.8031282958259074	0.0	74.54545454545455	TRUE	"70-80"
5e94B	1ynlH	53.15	"['5e94B', '5e94D']"	"['1cgsH', '2cgrH']"	0.9216601175584553	0.0	0.756563769434907	0.0	55.660377358490564	TRUE	"50-60"
5e94B	5k8aL	28.25	"['5e94B', '5e94D']"	"['3ixtL', '4zypM']"	0.7811016608161139	0.0	0.5722058368052917	0.0	31.18811881188119	TRUE	"20-30"
5e94B	1d5iH	69.03	"['5e94B', '5e94D']"	"['1axsH', '1d5iH']"	-0.9610653402649257	0.0	-0.8164675221666594	0.0	69.40639269406392	TRUE	"60-70"
5e94B	6rcvC	65.22	"['5e94B', '5e94D']"	"['6rcvH', '6rcqA']"	-0.8469873130276677	0.0	-0.7294548388495019	0.0	67.7570093457944	TRUE	"60-70"
5e94B	6phbC	28.25	"['5e94B', '5e94D']"	"['5uqyC', '5f7eL']"	0.6845048313552122	0.0	0.6044202974702655	0.0	30.808080808080806	TRUE	"20-30"
5e94B	3eoaH	69.96	"['5e94B', '5e94D']"	"['3eobH', '3eo9H']"	-0.977627056763795	0.0	-0.8416680895417634	0.0	71.36150234741784	TRUE	"60-70"
5e94B	3lmjH	63.6	"['5e94B', '5e94D']"	"['3lqaH', '3lmjH']"	0.9426806596490354	0.0	0.7755630403881743	0.0	65.15837104072398	TRUE	"60-70"
5e94B	5mesH	55.41	"['5e94B', '5e94D']"	"['6qb6H', '5mesH']"	0.9709109129829666	0.0	0.8240993582423193	0.0	59.11330049261084	TRUE	"50-60"
5e94B	3dggD	57.66	"['5e94B', '5e94D']"	"['3dggB', '3dggD']"	-0.9398158387697874	0.0	-0.8038995709303962	0.0	61.057692307692314	TRUE	"50-60"
5e94B	6phcA	67.4	"['5e94B', '5e94D']"	"['6phhA', '6phgA']"	0.876658907847607	0.0	0.7341306007384897	0.0	68.18181818181817	TRUE	"60-70"
5e94B	6cbjH	62.88	"['5e94B', '5e94D']"	"['6cbjH', '5tplH']"	-0.9666510165923393	0.0	-0.8041661673935568	0.0	64.65116279069767	TRUE	"60-70"
5e94B	5k8aH	70.22	"['5e94B', '5e94D']"	"['3ixtA', '4zypK']"	-0.9742218663301117	0.0	-0.8058928102302757	0.0	72.38095238095238	TRUE	"70-80"
5e94B	6meiH	63.88	"['5e94B', '5e94D']"	"['6meiH', '6medC']"	0.9442951909846897	0.0	0.7974102685948338	0.0	65.02242152466367	TRUE	"60-70"
5e94B	1jnhB	54.26	"['5e94B', '5e94D']"	"['1jn6B', '1jnhB']"	0.8015862250975017	0.0	0.6480395200873295	0.0	56.19047619047619	TRUE	"50-60"
5e94B	6wj1H	70.61	"['5e94B', '5e94D']"	"['6wj1G', '6wj1H']"	0.9598284315050096	0.0	0.8320043277925956	0.0	71.875	TRUE	"70-80"
5e94B	4eowH	64.63	"['5e94B', '5e94D']"	"['4eowH', '5zmjH']"	-0.5846506003575128	0.0	-0.416987893078022	0.0	66.21621621621621	TRUE	"60-70"
5e94B	6ofiH	65.78	"['5e94B', '5e94D']"	"['6oedC', '6ofiH']"	0.9545192419333843	0.0	0.7855721517174218	0.0	68.0952380952381	TRUE	"60-70"
5e94B	1cicD	63.35	"['5e94B', '5e94D']"	"['1fdlH', '1cicD']"	0.9618580797348683	0.0	0.8047687466383389	0.0	65.72769953051643	TRUE	"60-70"
5e94B	3qg6B	69.82	"['5e94B', '5e94D']"	"['3qg6H', '3qg7H']"	0.9692480571837835	0.0	0.798898615441368	0.0	74.75728155339806	TRUE	"60-70"
5e94B	5t4zH	66.67	"['5e94B', '5e94D']"	"['5iieH', '5iieA']"	-0.984078711366016	0.0	-0.8334191137244987	0.0	66.99029126213593	TRUE	"60-70"
5e94B	7c94E	55.86	"['5e94B', '5e94D']"	"['7c95B', '7c94E']"	-0.9713237139988457	0.0	-0.8405948625556202	0.0	57.74647887323944	TRUE	"50-60"
5e94B	6dlbH	64.04	"['5e94B', '5e94D']"	"['4hkxA', '4hk3J']"	0.9035691785570708	0.0	0.7231147972362515	0.0	66.19718309859155	TRUE	"60-70"
5e94B	6mubH	63.11	"['5e94B', '5e94D']"	"['3ob0H', '3oauH']"	0.5612119062163938	0.0	0.48880450768033834	0.0	63.594470046082954	TRUE	"60-70"
5e94B	6umxH	67.54	"['5e94B', '5e94D']"	"['6umxH', '6umxh']"	0.912273956828996	0.0	0.755085261387949	0.0	69.23076923076923	TRUE	"60-70"
5e94B	4o5lH	64.53	"['5e94B', '5e94D']"	"['4o5iU', '4o58H']"	0.9480695104844746	0.0	0.7691546705238919	0.0	69.01408450704226	TRUE	"60-70"
5e94B	6bjzH	66.22	"['5e94B', '5e94D']"	"['1i9rH', '6bjzH']"	0.9568532629027021	0.0	0.8328973580277969	0.0	68.34862385321101	TRUE	"60-70"
